|sequence|error|arcom_id|Simplicité|convivialité|festif|amitié|Diététique|qualité|Origine|Naturel|sensation|savoir-faire|Nutrition|santé|rapidité|Goût|Gourmandise|snacking
619|"Un ""monsieur météo"" est déprimé par sa présentation d'un temps plus que maussade sur l'ensemble du pays. Son humeur change dès qu'il boit un verre de SALVETAT. Il prend alors un fort accent du Sud et remplace les nuages de neige par de beaux soleils.Le monsieur météo (1) : "" Aujourd'hui, la dépression polaire envahit notre pays.
 (1) ... on grelote à l'Ouest, on grelote à l'Est et on frissonne partout ailleurs.
 
 (1) ... Aaah.
 
 (1 avec l'accent du Sud) ... Et beh, elle est bien froide cette carte ! 
 (1) ... Elle te ferait pleurer une cigale !
 (1) ... Et les copains, vous auriez pu forcer un peu sur le jaune, vous allez me les déprimer là ! ""
 Voix femme (2) : "" La SALVETAT, elle a mis le sud en bouteille pas le sel. ""
 (1) ... Nouveau format 50cl. ""
(2) ... Maintenant le sud existe aussi à emporter. """|False|14764|0.019682761281728745|0.03193384408950806|0.023733897134661674|0.004929905291646719|0.8005951642990112|0.04848402738571167|0.0234305951744318|0.2341182678937912|0.031902093440294266|0.007420340087264776|0.004640787374228239|0.06920263171195984|0.004216041881591082|0.008475761860609055|0.010550529696047306|0.0014081340050324798
620|"En film d'animation, l'orange et la mangue traversent la jungle à bord d'une voiture quand l'orange flashe sur une framboise via un réseau social. Divers fruits se retrouvent dans une rivière aux pieds d'une cascade dans laquelle ils s'amusent à glisser avec leur trottinette et skateboards. En off, une voix présente le nouvel OASIS Pomme Cassis Framboise.L'orange (1) : "" Mais freine, on va s'prendre une prune ! 
 (1) ... Non mais qu'est-ce kiwi se passe ? 
 La pomme (2) : "" Hey ! ""
 (1) ... Non d'un petit pépin !
 La framboise (3) : "" Tu peux pas zeste ! ""
 
 (1) ... J'ai la papaye qui tourne ! 
 Voix homme (4) : "" Vous connaissez OASIS TROPICAL, ...
 
 (4) ... découvrez OASIS Pomme cassis framboise, ...
 (4) ... de l'eau de source ...""
(1) ... et du fruistyle ! """|False|45361|0.012427004985511303|0.9210310578346252|0.7627201676368713|0.8216482996940613|0.782532811164856|0.4472041428089142|0.7806695699691772|0.8969718813896179|0.5800161361694336|0.07958390563726425|0.46470195055007935|0.04709264263510704|0.014193736016750336|0.9297171831130981|0.8627822995185852|0.00437053432688117
621|"Une bouteille d'ORANGINA ZERO décolle telle une fusée pour se retrouver dans l'espace, au-dessus de la planète Terre.Voix homme (1) : "" 3, 2, 1, 0 ! 
 
 
 (1) ... Ca y'est, ORANGINA ZERO est lancé et il est tout aussi secoué ! "" 
 
 Voix homme : (2) : "" ORANGINA !!!! """|False|11558|0.0020268354564905167|0.013837301172316074|0.35236257314682007|0.0005755762103945017|0.0975014865398407|0.214985191822052|0.08520854264497757|0.04100454971194267|0.9511851072311401|0.14166632294654846|0.02116287313401699|0.035837240517139435|0.804287850856781|0.04143642634153366|0.12194681167602539|0.0011344715021550655
622|"Alors qu'une voix off présente les Cafés Rafraîchissants de CAFE ROYAL, une explosion de café au ralenti est présentée.Voix homme :  "" Du nouveau au service du bon goût.
 ... Les surprises Café rafraîchissantes de CAFE ROYAL.
 ... Dès maintenant au rayon frais. """|False|5564|0.01197611354291439|0.05406247079372406|0.11904403567314148|0.0017701572505757213|0.018756525591015816|0.8013038039207458|0.01773357018828392|0.04912305623292923|0.7555311918258667|0.05553250014781952|0.008271671831607819|0.6841410994529724|0.0205936748534441|0.9160447716712952|0.8219889998435974|0.0017104094149544835
623|"Un grand-père et sa petite-fille sont en train de faire de la peinture. L'homme encourage l'enfant en la félicitant et en la surnommant ""mon petit bouchon"", ce qui fait immédiatement réagir la fillette. Celle-ci se lance dans une explication très précise de ce qu'est un petit bouchon, bouteille de CRISTALINE en main.L'homme (1) : "" C'est bien mon petit bouchon !
 
 La fillette (2) : "" Je ne suis PAS ton petit bouchon !
 
 (2) ... Ton petit bouchon, c'est lui !
 (2) ... Le nouveau bouchon CRISTALINE, il s'ouvre jusqu'au bout ...
 (2) ... pour boire ta CRISTALINE ...
 (2) ... sans être gêné.
 (2) ... Et clac ! Il se referme.
 (2) ... Alors c'est qui le petit bouchon ?
 (1) ... C'est lui mon petit bouchon. ""
 (2) ... De CRISTALINE ! ""
 Voix femme (3) : "" Grâce à vous CRISTALINE est l'eau préférée des français. """|False|25583|0.13931666314601898|0.8154351115226746|0.40635764598846436|0.24028758704662323|0.17235498130321503|0.17667259275913239|0.06565975397825241|0.12932056188583374|0.06971811503171921|0.11711742728948593|0.30229246616363525|0.24418914318084717|0.006636342499405146|0.2747136354446411|0.4344261586666107|0.001811163267120719
624|"Dans un décor au design très pop'art qui n'est pas sans rappeler les oeuvres de l'Américain Roy Lichtenstein, depuis un tableau accroché au mur, un personnage fictif de super héros tente de toutes ses forces d'attraper la bouteille de PERRIER posée sur la table.Voix homme (1) : "" Oh, oh ! Du PERRIER Fines bulles !
 
 (1) ... Et hop ! (Bruit effort)
 (1) ... Encore un dernier petit effort ! Je la touche presque !
 Voix femme (2) : "" PERRIER Fines bulles, ...
 (2) ... à taaable ! ""
(1) ... Je dois avoir le vent de face ! """|False|14402|0.019622085615992546|0.1031992956995964|0.426623672246933|0.013790307566523552|0.025252079591155052|0.2841596305370331|0.10187946259975433|0.0062322174198925495|0.3661690354347229|0.10528212785720825|0.010875267907977104|0.03358568623661995|0.05691508948802948|0.10575863718986511|0.33699318766593933|0.00708182854577899
625|"Retour sur les publicités mythiques créées pour PERRIER. Ici en pleine savane, une femme et un lion convoitent la même bouteille de PERRIER. Contrairement au lion, la jeune femme arrive à se faire craindre de son rival grâce à ses rugissements.Voix homme (1) : "" L'eau, l'air, la vie. ""
 Voix femme (2) : "" Ah PERRIER, 5 saveurs explosives. """|False|1261|0.0008429322624579072|0.03336825594305992|0.07322882115840912|0.02102522738277912|0.5777511596679688|0.45113036036491394|0.04677678272128105|0.5799655914306641|0.4609546959400177|0.04175695776939392|0.00616974662989378|0.02587984688580036|0.0008054528734646738|0.8262709379196167|0.12973900139331818|0.0001268129562959075
626|"Un homme, en montagne, prend un verre avec un morceau du Mont Blanc à l'intérieur. Gros plans sur les entrailles de la montagne d'où provient l'eau minérale MONT BLANC puis apparition de 3 bouteilles d'eau minérale MONT BLANC.Voix homme : "" Quand vous buvez un verre d'eau minérale MONT BLANC, ...
 ... c'est tout le Mont Blanc qui s'offre à vous.
 ... Au terme d'un long voyage, ...
 ... l'eau minérale naturelle MONT BLANC, ...
 ... à la pureté restée intacte, ... 
 ... est captée au coeur du MONT BLANC, ... 
 ... dans un milieu naturel préservé. 
 ... MONT BLANC, l'eau pure venue du MONT BLANC. """|False|46885|0.017335616052150726|0.0018609791295602918|0.00838102400302887|0.001087656244635582|0.9400827288627625|0.94261634349823|0.961409330368042|0.9843682050704956|0.6755324602127075|0.06750312447547913|0.002194881672039628|0.045240368694067|0.00022602788521908224|0.054255757480859756|0.01958608068525791|9.593270806362852e-05
627|"Une goutte d'eau volcanique tombe dans une bouteille de VOLVIC JUICY et déclenche une éruption de fraises.Voix homme : "" De l'eau volcanique, ...
 
 
 
 
 ... avec une explosion de jus de fruit.
 
 
 ... VOLVIC JUICY, réveille ton volcan. """|False|21965|0.0047899591736495495|0.04616666957736015|0.2718636989593506|0.0025487064849585295|0.8833354115486145|0.10015560686588287|0.8673126697540283|0.9303076863288879|0.9569512009620667|0.057792484760284424|0.15773750841617584|0.5429582595825195|0.006171464454382658|0.46877941489219666|0.7769928574562073|0.008275100030004978
628|"M.Hadley incarné par Nicolas Coster, résident d'une maison de retraite, savoure son premier COCA-COLA ZERO SUCRES. Le sémillant senior prend soudain conscience qu'il est passé à côté de nombreuses choses, et décide de réaliser toutes ses envies pour vivre sans limites.La femme (1) : "" Voulez-vous un COCA-COLA ZERO SUCRES ?
 Mr Hadley (2) : "" Je n'ai jamais goûté.
 (2) ... Je suis passé à côté de tant de choses !
 
 (2) ... Quand faut y aller, ... 
 
 
 (2) ... Ah, ah, ah ! ""
 Voix homme (3) : "" Vivez sans limite avec COCA-COLA ZERO SUCRES. """|False|25242|0.020324908196926117|0.09960848838090897|0.07924200594425201|0.01057528518140316|0.1144581139087677|0.09657067805528641|0.04001777619123459|0.0315222404897213|0.18665280938148499|0.03986087441444397|0.19564011693000793|0.4293572008609772|0.007023594807833433|0.8191671967506409|0.8402678966522217|0.002190245781093836
629|"Un camion chargé de pommes et un camion chargé de bouteilles VOLVIC manquent de se percuter. Les bouteilles et les pommes sont alors projetés dans toute la ville. Les pommes explosent comme si elles étaient remplies d'eau à chaque fois que quelqu'un les touche.Voix femme : "" VOLVIC JUICY, un boum de plaisir. """|False|1605|0.010022289119660854|0.8103367686271667|0.8130304217338562|0.010648109950125217|0.19966039061546326|0.11098475754261017|0.07761118561029434|0.8539149165153503|0.953234076499939|0.03549693897366524|0.23855246603488922|0.0107492720708251|0.011302811093628407|0.9014540314674377|0.9327870607376099|0.06722568720579147
630|"Un homme est fier de présenter à son chien son tout nouvel ouvrage : une trappe sur la porte d'entrée de la maison afin que l'animal puisse entrer et sortir librement. Pour que l'animal s'habitue à ce nouveau système, l'homme lui lance un os par la trappe mais le chien ne réagit pas. Le maître finit par se mettre en colère et laisse son chien seul sur le pas de la porte. Cest alors que l'animal boit une canette de RED BULL, se lève, ouvre la porte et sors tranquillement et sereinement.L'homme (1) : "" Et voilà ! Content le chien ?
 
 (1) ... Allez, va chercher Charly ! Va !
 (1) ... Oh Charly ! Tu vas y aller oui !
 (1) ... Allez vas-y ! Allez !
 (1) ... Allez vas ! Aaaaah !!!
 (1) ... Abruti de chien va !
 (1) ... J'aurai dû prendre un chat !
 
 
 
 Voix homme (2) : "" RED BULL donne des aiiiles ! """|False|4193|0.11889839172363281|0.31818506121635437|0.05980058014392853|0.03272683918476105|0.038605064153671265|0.02478477545082569|0.05717175826430321|0.06092039495706558|0.482605904340744|0.38408827781677246|0.0009897411800920963|0.015217335894703865|0.009351450949907303|0.008068880997598171|0.0014663648325949907|0.0007146008429117501
631|"Au moment où une femme boit une bouteille de MAY TEA, un vent de fraîheur se lève et réveille la nature qui l'entoure. Le même phénomène se produit avec un homme dans un square. Ils se rejoignent l'un l'autre sur le pont d'une ville envahie par la nature.Voix femme : "" Voici MAY TEA, ...
 ... le thé glacé aux véritables feuilles de thé, ...
 ... faible en calorie.
 ... Et si vous vous laissiez porter par toute la fraîcheur de MAY TEA ?
 
 
 
 
 
 
 
 
 
 
 
 
 
 ... Découvrez MAY TEA, l'infusion de fraîcheur. """|False|11477|0.046917762607336044|0.03627805784344673|0.38430625200271606|0.01037820428609848|0.9260187149047852|0.9101083278656006|0.11187395453453064|0.9808721542358398|0.9554634094238281|0.031147528439760208|0.01508642639964819|0.8929522633552551|0.0010687564499676228|0.9092573523521423|0.8986623287200928|0.0003843781887553632
632|"Au beau milieu d'un repas, l'estomac de Jean-Marc le contacte au téléphone et lui conseille de boire ST-YORRE afin d'avoir une bonne digestion. Jean-Marc et les convives s'exécutent et trinquent à la ST-YORRE.Jean-Marc (1) : "" Oui ?
 Voix estomac de Jean-Marc (2) : "" Jean-Marc, c'est ton estomac à l'appareil ! J'en peux plus, t'as trop mangé !
 Voix homme (3) : "" Pour digérer, buvez de l'eau minérale !
 (3) ... Buvez ST-YORRE, naturellement riche en minéraux ...
 (3) ... et en goût.
(1) ... Mmmm ! "" 
 (3) ... Avec ST-YORRE, ça va fort ! ""
(2) ... Très fort ! """|False|49851|0.04185177758336067|0.06718002259731293|0.05468912422657013|0.013629662804305553|0.0826621726155281|0.08207239210605621|0.046494655311107635|0.11176747828722|0.06174710765480995|0.05256905034184456|0.303872674703598|0.6290206909179688|0.01082107238471508|0.05908972769975662|0.1342456340789795|0.006783680524677038
633|"M.Hadley incarné par Nicolas Coster, résident d'une maison de retraite, savoure son premier COCA-COLA ZERO SUCRES. Le sémillant senior prend soudain conscience qu'il est passé à côté de nombreuses choses, et décide de réaliser toutes ses envies pour vivre sans limites.La femme (1) : "" Mr Hadley ?
 (1) ... Voulez-vous un COCA-COLA ZERO SUCRES ?
 Mr Hadley (2) : "" Je n'ai jamais goûté.
 (2) ... Je suis passé à côté de tant de choses !
 (2) ... Je suis ton vrai père.
 L'homme (3) : "" Mman ?! ""
 
 La femme (4) : "" Pas mal ! ""
 (2) ... Quand faut y aller, ... ""
 
 (1) ... Mr Adley ? ""
 
 Voix homme (5) : "" Vivez sans limite avec COCA-COLA ZERO SUCRES. """|False|25025|0.0174954105168581|0.1358034312725067|0.09544330835342407|0.013975144363939762|0.09927397966384888|0.09406363219022751|0.035624437034130096|0.025790946558117867|0.14039131999015808|0.03027419000864029|0.3074933886528015|0.42991217970848083|0.0058358884416520596|0.692132830619812|0.7518110275268555|0.002061705570667982
634|"Gros plan sur des fraises en phase d'infusion puis sur un cultivateur de fraises bio et enfin sur la source d'eau minérale VITTEL située au coeur des Vosges. Tous ces éléments composent la boisson VITTEL & FRUITS BIO INFUSES qu'une femme se délecte assise sur un banc.Voix femme : "" VITTEL & FRUITS BIO INFUSES, ...
 ... ce sont des fraises qui infusent lentement.
 ... Des fraises bio qui ont mûri ...
 ... pendant plusieurs mois ...
 ... et de l'eau minérale naturelle ...
 ... VITTEL qui jaillit au coeur des Vosges ...
 ... depuis des millénaires.
 ... Les meilleures choses demandent du temps.
 ... VITTEL & FRUITS BIO INFUSES, la recette est dans le nom. """|False|30454|0.027131682261824608|0.0308537520468235|0.010669308714568615|0.001996624283492565|0.6326737403869629|0.8430851101875305|0.5402142405509949|0.8486707210540771|0.014903385192155838|0.37925007939338684|0.33079347014427185|0.2710082232952118|7.656740490347147e-05|0.3226928114891052|0.7359549403190613|0.00022368266945704818
635|"A la façon d'un clip, des fruits entonnent un hymne en l'honneur de OASIS.Voix femme (chanté 1) : "" Be fruit. ""
 Voix homme (chanté 2) : "" Be tropical.
 (2) ... Be fruit. """|False|100|0.010104001499712467|0.039690811187028885|0.09462679177522659|0.023689186200499535|0.04609573259949684|0.03785625100135803|0.026624681428074837|0.17284181714057922|0.006533162202686071|0.009047622792422771|0.009902957826852798|0.007411819417029619|0.001408874522894621|0.03236106410622597|0.02174813114106655|0.0014071956975385547
636|"Des jeunes font des mises en scène avec des bouteilles et canettes de FANTA puis ils se prennent en photo.Voix homme : "" Toi aussi, mets du FANTA dans tes photos !
 ... Play now. """|False|5415|0.021499639376997948|0.8502463102340698|0.7764119505882263|0.006027597468346357|0.015221417881548405|0.04265228286385536|0.11088350415229797|0.006497296970337629|0.4663993716239929|0.08172658085823059|0.0016136366175487638|0.0046661170199513435|0.09240639954805374|0.07525510340929031|0.028318366035819054|0.0024798817466944456
637|"A flanc de montagne, un alpiniste nous présente une ""usine exceptionnelle"",  le Mont-Blanc, endroit où est ""fabriquée"" l'eau minérale naturelle MONT BLANC.L'alpiniste (en écho 1) : "" MONT BLANC !
 
 (1) ... Le MONT BLANC, c'est aussi une usine exceptionnelle !
 
 (1) ... C'est ici, que la nature fabrique l'eau minérale naturelle MONT BLANC. ""
 
 
 Voix homme (2): ""MONT BLANC, la pureté atteint des sommets."""|False|31706|0.015252523124217987|0.0061414469964802265|0.00756216561421752|0.0027278894558548927|0.03999623656272888|0.059916719794273376|0.049154072999954224|0.08399533480405807|0.03200526162981987|0.03251899778842926|0.0036349964793771505|0.005984563380479813|0.0021782233379781246|0.006960624363273382|0.004206755198538303|0.0005433930200524628
